date,site,who,plot,transect,segment,round,vial_number,specimen_number,gross_ID,plant,notes,insect_order,insect_family,insect_subfamily,insect_genus,insect_species,fine_ID,pollen,pinned by,pinned date,pinned notes
7/17/17,Pfeiler,KE,Manipulated,M1,5,,K5,30675,Other fly,Senecio crassulus,,Diptera,Rhagionidae,Rhagioninae,Symphoromyia,,Symphoromyia,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,LG1,30676,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,LG2,30677,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,LG3,30678,Other fly,Linum lewisii,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,LG4,30679,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,LG5,30680,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,LG6,30681,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,2,,LG7,30682,Other fly,Potentilla gracilis,,Diptera,Muscidae,Phaoniinae,Phaonia,,Phaonia,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,K6,30683,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,K7,30684,Other fly,Senecio crassulus,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,K7,30685,Other fly,Senecio crassulus,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,K8,30686,Other fly,Senecio crassulus,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,K9,30687,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,ED,Control,C1,4,,E6,30688,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Syrphinae,Chrysotoxum,,Chrysotoxum,,,,
7/17/17,Pfeiler,ED,Control,C1,4,,E7,30689,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,ED,Control,C1,4,,E8,30690,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LX,Manipulated,M1,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,CM,Manipulated,M1,3,,,,Beetles,Senecio crassulus,,Coleoptera,,,,,,,,,
7/17/17,Pfeiler,ED,Manipulated,M2,4,,,,Bombus flavifrons,Senecio crassulus,worker,Hymenoptera,Apidae,Apinae,Bombus,flavifrons,Bombus flavifrons,,,,
7/17/17,Pfeiler,CM,Control,C2,2,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,CM,Control,C3,3,,,,Wasps,Pseudocymopterus montanus,,Hymenoptera,,,,,,,,,
7/17/17,Pfeiler,KE,Control,C2,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Control,C2,1,,K11,,Hemipteran,Senecio crassulus,Lost,Hemiptera,,,,,,,,,
7/17/17,Pfeiler,KE,Control,C2,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Control,C2,1,,,,Hemipteran,Potentilla gracilis,,Hemiptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M1,4,,,,Bombus unknown,Senecio crassulus,,Hymenoptera,Apidae,Apinae,Bombus,,Bombus,,,,
7/17/17,Pfeiler,LG,Control,C2,4,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Control,C2,5,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Control,C2,5,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Control,C2,5,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Control,C3,5,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Control,C3,2,,,,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
7/17/17,Pfeiler,CM,Control,C1,3,,,,Wasps,Ligusticum porteri,,Hymenoptera,,,,,,,,,
7/17/17,Pfeiler,LX,Manipulated,M2,2,,,,Bombus bifarius,Linum lewisii,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/17/17,Pfeiler,LX,Manipulated,M3,4,,,,Bombus bifarius,Senecio crassulus,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/17/17,Pfeiler,CM,Manipulated,M2,3,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,CM,Manipulated,M2,3,,,,Bombus bifarius,Senecio crassulus,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/17/17,Pfeiler,CM,Manipulated,M2,3,,,,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,CM,Manipulated,M2,3,,,,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M3,5,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M3,5,,,,Small black solitary bee,Senecio crassulus,,Hymenoptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M1,5,,,,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M1,5,,,,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,,,Other fly,Linum lewisii,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,2,,,,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,2,,,,Ants,Helianthella quinquenervis,,,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,2,,,,Ants,Helianthella quinquenervis,,,,,,,,,,,
7/17/17,Pfeiler,LG,Manipulated,M3,2,,,,Ants,Helianthella quinquenervis,,,,,,,,,,,
7/17/17,Pfeiler,LX,Manipulated,M2,2,,,,Bombyliidae,Linum lewisii,,Diptera,Bombyliidae,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,,,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,,,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,,,Bombus bifarius,Senecio crassulus,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/17/17,Pfeiler,KE,Manipulated,M2,5,,,,Bombus bifarius,Senecio crassulus,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/17/17,Pfeiler,ED,Control,C1,4,,,,Bombus bifarius,Senecio crassulus,worker,Hymenoptera,Apidae,Apinae,Bombus,bifarius,Bombus bifarius,,,,
7/18/17,Avery Picnic,LG,Manipulated,M2,1,,LG1,30691,Syrphidae,Erigeron speciosus,,Diptera,Syrphidae,,,,,,,,
7/18/17,Avery Picnic,CM,Manipulated,M3,2,,CM1,30692,Other fly,Potentilla gracilis,Get second opinion,Diptera,,,,,Dip. morpho 13,,,,
7/18/17,Avery Picnic,CM,Manipulated,M3,2,,CM2,30693,Hemipteran,Gallium septentrionale,,Hemiptera,Miridae,,,,Miridae,,,,
7/18/17,Avery Picnic,CM,Manipulated,M1,2,,CM3,30694,Wasps,Potentilla gracilis,,Hymenoptera,Ichneumonidae,,,,Ichneumonidae,,,,
7/18/17,Avery Picnic,CM,Manipulated,M1,2,,CM4,30695,Hemipteran,Potentilla gracilis,,Hemiptera,Miridae,,,,Miridae,,,,
7/18/17,Avery Picnic,CM,Manipulated,M2,2,,CM5,30696,Other fly,Erigeron speciosus,,Diptera,Asilidae,,,,Asilidae,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,LX11,30707,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,2,,CM12,30713,Big solitary bee (non-megachile),Geranium richardsonii,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
7/18/17,Avery Picnic,CM,Control,C2,2,,CM13,30714,Wasps,Hymenoxys hoopesii,,Hymenoptera,,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,5,,CM15,30716,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,5,,CM16,30717,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,5,,CM17,30718,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,5,,CM18,30719,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,E9,30734,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,E10,30735,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,E11,30736,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,E12,30737,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C2,1,,E13,30738,Wasps,Ligusticum porteri,,Hymenoptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C2,1,,E14,30739,Other fly,Helianthella quinquenervis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C2,1,,E15,30740,Other fly,Ligusticum porteri,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,2,,E19,30744,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,4,,LG2,30754,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,4,,LG3,30755,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,4,,LG4,30756,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,4,,LG5,30757,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,4,,LG6,30758,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,4,,LG7,30759,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,3,,LG18,30770,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,3,,LG19,30771,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,3,,LG20,30772,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Control,C2,3,,LG21,30773,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LG,Manipulated,M3,1,,,,Syrphidae,Erigeron speciosus,,Diptera,Syrphidae,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,2,,,,White butterfly,Geranium richardsonii,,Lepidoptera,Pieridae,Pierinae,Pieris,macdunnoughii,Pieris macdunnoughii ,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Other fly,Heracleum sphondylium,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,CM,Control,C2,2,,,,Other fly,Geranium richardsonii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Wasps,Heracleum sphondylium,,Hymenoptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,2,,,,Beetles,Heracleum sphondylium,,Coleoptera,,,,,,,,,
7/18/17,Avery Picnic,LX,Control,C3,3,,,,Small black solitary bee,Potentilla gracilis,,Hymenoptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,,,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/18/17,Avery Picnic,ED,Control,C1,5,,,,Bombus centralis,Hymenoxys hoopesii,,Hymenoptera,Apidae,Apinae,Bombus,centralis,Bombus centralis ,,,,
7/18/17,Avery Picnic,ED,Control,C2,1,,,,Thrip,Geranium richardsonii,,Hymenoptera,Apidae,Apinae,Bombus,centralis,Bombus centralis ,,,,
7/18/17,Avery Picnic,ED,Control,C2,1,,,,Other fly,Ligusticum porteri,,Hymenoptera,Apidae,Apinae,Bombus,centralis,Bombus centralis ,,,,
7/18/17,Avery Picnic,CM,Control,C2,5,,,,Other fly,Hymenoxys hoopesii,,Hymenoptera,Apidae,Apinae,Bombus,centralis,Bombus centralis,,,,
7/18/17,Avery Picnic,CM,Control,C2,5,,,,Bombus unknown,Delphinium barbeyi,,Hymenoptera,Apidae,Apinae,Bombus,,Bombus,,,,
7/18/17,Avery Picnic,LG,Control,C3,4,,,,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Manipulated,M3,3,,LG1,30774,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Manipulated,M3,5,,LG2,30775,Other fly,Pseudocymopterus montanus,,Diptera,Anthomyiidae,,,,Anthomyiidae sp.,,,,
7/19/17,Meridian,KE,Manipulated,M3,4,,K1,30776,Other fly,Hymenoxys hoopesii,,Diptera,Heleomyzidae,Heleomyzinae,Anorostoma,jersei,Anorostoma jersei,,,,
7/19/17,Meridian,KE,Manipulated,M3,4,,K2,30777,Other fly,Hymenoxys hoopesii,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/19/17,Meridian,KE,Manipulated,M1,3,,K3,30778,Other fly,Hymenoxys hoopesii,,Diptera,Tachinidae,,,,Tachinidae 1,,,,
7/19/17,Meridian,KE,Manipulated,M1,3,,K4,30779,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/19/17,Meridian,KE,Manipulated,M1,3,,K5,30780,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,KE,Manipulated,M1,2,,K6,30781,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,,,
7/19/17,Meridian,KE,Control,C3,4,,K7,30782,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,KE,Control,C3,4,,K8,30783,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/19/17,Meridian,ED,Control,C1,5,,E1,30784,Other fly,Erigeron speciosus,,Diptera,Muscidae,,,,Hydrotaea sp.,,,,
7/19/17,Meridian,ED,Manipulated,M1,4,,E2,30785,Small black solitary bee,Potentilla gracilis,,Hymenoptera,Andrenidae,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,,,
7/19/17,Meridian,LG,Control,C3,1,,LG3,30786,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C3,5,,LG4,30787,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,LG,Control,C3,5,,LG5,30788,Bombyliidae,Arenaria congesta,,Diptera,Bombyliidae,,,,Bombyliidae 2,,,,
7/19/17,Meridian,LG,Control,C3,5,,LG6,30789,Small black solitary bee,Arenaria congesta,,Diptera,Anthomyiidae,,,,Anthomyiidae sp.,,,,
7/19/17,Meridian,LG,Control,C3,2,,LG7,30790,Other fly,Potentilla gracilis,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
7/19/17,Meridian,LG,Control,C2,3,,LG8,30791,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C1,3,,LG9,30792,Beetles,Pseudocymopterus montanus,,Coleoptera,Thyreocoridae,,,,Thyreocoridae,,,,
7/19/17,Meridian,LG,Control,C1,3,,LG10,30793,Other fly,Pseudocymopterus montanus,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Manipulated,M1,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Manipulated,M2,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Manipulated,M3,3,,,,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,LG,Manipulated,M3,3,,,,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/19/17,Meridian,KE,Manipulated,M1,2,,,,Ants,Potentilla gracilis,,,,,,,,,,,
7/19/17,Meridian,KE,Manipulated,M1,2,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,KE,Control,C2,1,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,KE,Control,C2,1,,,,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,KE,Control,C3,3,,,,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,KE,Control,C3,3,,,,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,KE,Control,C3,4,,,,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,ED,Control,C1,5,,,,Small black solitary bee,Erigeron speciosus,,Hymenoptera,,,,,,,,,
7/19/17,Meridian,ED,Control,C1,5,,,,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/19/17,Meridian,ED,Control,C1,5,,,,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/19/17,Meridian,ED,Control,C1,5,,,,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/19/17,Meridian,ED,Manipulated,M1,5,,,,Syrphidae,Erigeron speciosus,,Diptera,Syrphidae,,,,,,,,
7/19/17,Meridian,ED,Manipulated,M1,4,,,,Small black solitary bee,Potentilla gracilis,,Hymenoptera,,,,,,,,,
7/19/17,Meridian,ED,Manipulated,M1,4,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,ED,Manipulated,M1,4,,,,Bombus unknown,Potentilla gracilis,worker,Hymenoptera,Apidae,Apinae,Bombus,,Bombus,,,,
7/19/17,Meridian,LG,Control,C3,5,,,,Other fly,Arenaria congesta,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C3,5,,,,Other fly,Arenaria congesta,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C3,5,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C3,5,,,,Other fly,Hymenoxys hoopesii,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C2,3,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/19/17,Meridian,LG,Control,C1,3,,,,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/24/17,Meridian,KE,Manipulated,M2,4,,K1,31073,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,KE,Manipulated,M2,4,,K2,31074,Other fly,Solidago multiradiata,,Diptera,,,,,,,,,
7/24/17,Meridian,KE,Manipulated,M2,4,,K3,31075,Other fly,Erigeron speciosus,,Diptera,Muscidae,,,,Drymeia minor,,,,
7/24/17,Meridian,KE,Manipulated,M2,4,,K4,31076,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,KE,Manipulated,M2,4,,K5,31077,Other fly,Potentilla gracilis,,Diptera,Heleomyzidae,Heleomyzinae,Anorostoma,jersei,Anorostoma jersei,,,,
7/24/17,Meridian,KE,Manipulated,M2,4,,K6,31078,Wasps,Solidago multiradiata,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
7/24/17,Meridian,KE,Manipulated,M2,1,,K7,31079,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,KE,Manipulated,M2,1,,K8,31080,Small black solitary bee,Erigeron speciosus,,Hymenoptera,Halictidae,Halictinae,Lasioglossum,,Lasioglossum,,,,
7/24/17,Meridian,KE,Manipulated,M1,4,,K9,31081,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,KE,Control,C1,4,,K10,31082,Other fly,Solidago multiradiata,,Diptera,Tachinidae,,,,Tachinidae 1,,,,
7/24/17,Meridian,KE,Control,C3,4,,K11,31083,Small black solitary bee,Hymenoxys hoopesii,,Hymenoptera,,,,,,,,,
7/24/17,Meridian,KE,Control,C3,4,,K12,31084,Other fly,Potentilla gracilis,,Diptera,Tachinidae,,,,Tachinidae 1,,,,
7/24/17,Meridian,KE,Control,C3,4,,K13,31085,Big megachile,Potentilla gracilis,,Hymenoptera,Megachilidae,Megachilinae,Megachile,,Megachile,,,,
7/24/17,Meridian,ED,Manipulated,M3,4,,E1,31086,Other fly,Senecio crassulus,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,ED,Manipulated,M3,4,,E2,31087,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M3,4,,E3,31088,Other fly,Senecio crassulus,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M3,4,,E4,31089,Other fly,Solidago multiradiata,,Diptera,Tachinidae,,,,Tachinidae 1,,,,
7/24/17,Meridian,ED,Manipulated,M3,4,,E5,31090,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,ED,Manipulated,M1,5,,E6,31091,Other fly,Solidago multiradiata,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,5,,E7,31092,Other fly,Erigeron speciosus,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,ED,Manipulated,M1,5,,E8,31093,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,5,,E9,31094,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,5,,E10,31095,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,5,,E11,31096,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,1,,E12,31097,Other fly,Potentilla fruticosa,,Diptera,,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,1,,E13,31098,Other fly,Solidago multiradiata,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,ED,Manipulated,M1,1,,E14,31099,Syrphidae,Arenaria congesta,,Diptera,Syrphidae,,,,,,,,
7/24/17,Meridian,ED,Manipulated,M1,3,,E15,31100,Syrphidae,Solidago multiradiata,,Diptera,Syrphidae,Eristalinae,Eristalis,,Eristalis,,,,
7/24/17,Meridian,ED,Control,C1,2,,E16,31101,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,ED,Control,C3,2,,E17,31102,Small black solitary bee,Potentilla gracilis,,Hymenoptera,Andrenidae,Andreninae,Andrena,,Andrena,,,,
7/24/17,Meridian,ED,Control,C2,2,,E18,31103,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,,,,,,,,
7/24/17,Meridian,ED,Control,C2,2,,E19,31104,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Syrphinae,Lapposyrphus,,Lapposyrphus 2,,,,
7/24/17,Meridian,ED,Control,C1,3,,E20,31105,Big megachile,Campanula rotundifolia,,Hymenoptera,Megachilidae,Megachilinae,Megachile,,Megachile,,,,
7/24/17,Meridian,LG,Manipulated,M1,2,,LG1,31106,Other fly,Descurainia sp.,,Diptera,Tachinidae,,,,Tachinidae 1,,,,
7/24/17,Meridian,LG,Manipulated,M1,2,,LG2,31107,Other fly,Erigeron speciosus,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,LG,Manipulated,M1,2,,LG3,31108,Other fly,Potentilla fruticosa,,Diptera,,,,,,,,,
7/24/17,Meridian,CM,Control,C1,5,,CM1,31109,Other fly,Erigeron speciosus,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,LG,Control,C2,5,,LG4,31110,Other fly,Erigeron speciosus,,Diptera,,,,,,,,,
7/24/17,Meridian,LG,Control,C1,4,,LG5,31111,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/24/17,Meridian,LG,Control,C1,4,,LG6,31112,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,LG,Control,C1,4,,LG7,31113,Syrphidae,Potentilla gracilis,,Diptera,Syrphidae,Syrphinae,Sphaerophoria,,Sphaerophoria,,,,
7/24/17,Meridian,LG,Control,C1,4,,LG8,31114,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/24/17,Meridian,LG,Control,C1,4,,LG9,31115,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/24/17,Meridian,LG,Control,C1,4,,LG10,31116,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
7/24/17,Meridian,CM,Control,C1,1,,CM2,31117,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,CM,Control,C1,1,,CM3,31118,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,CM,Control,C1,1,,CM4,31119,Other fly,Potentilla gracilis,,Diptera,Muscidae,Azeliinae,Thricops,,Thricops,,,,
7/24/17,Meridian,CM,Control,C1,1,,CM5,31120,Other fly,Potentilla gracilis,,Diptera,,,,,,,,,
